Radionuclide	Pu-239
Route of Intake	Ingestion
Material	Insoluble forms: oxides, fA=1E-5
AMTD/AMAD, µm	-

Committed Effective Dose per Predicted Content in an Organ or Excreta Sample (Dose per Content Functions z(t)), Sv/Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
3	7.5E-5	2.8E-1	6.5E-5	1.1E-4	2.8E-4	6.0E-3	3.1E-3
3.25	9.0E-5	-	-	1.5E-4	3.0E-4	5.6E-3	2.9E-3
3.5	1.1E-4	-	-	1.9E-4	3.1E-4	5.4E-3	2.7E-3
3.75	1.2E-4	-	-	2.5E-4	3.3E-4	5.1E-3	2.6E-3
4	1.4E-4	3.5E-1	1.6E-4	3.1E-4	3.5E-4	4.9E-3	2.5E-3
4.25	1.6E-4	-	-	3.9E-4	3.6E-4	4.7E-3	2.4E-3
4.5	1.8E-4	-	-	4.9E-4	3.8E-4	4.6E-3	2.3E-3
4.75	1.9E-4	-	-	5.9E-4	4.0E-4	4.5E-3	2.3E-3
5	2.1E-4	4.7E-1	4.5E-4	7.0E-4	4.2E-4	4.4E-3	2.2E-3
5.5	2.3E-4	-	-	9.3E-4	4.7E-4	4.2E-3	2.1E-3
6	2.6E-4	6.3E-1	1.1E-3	1.1E-3	5.1E-4	4.0E-3	2.0E-3
6.5	2.8E-4	-	-	1.4E-3	5.6E-4	3.9E-3	2.0E-3
7	3.0E-4	8.3E-1	1.9E-3	1.6E-3	6.2E-4	3.8E-3	1.9E-3
7.5	3.2E-4	-	-	1.8E-3	6.7E-4	3.7E-3	1.9E-3
8	3.4E-4	1.0E+0	2.6E-3	2.0E-3	7.3E-4	3.6E-3	1.8E-3
8.5	3.5E-4	-	-	2.2E-3	8.0E-4	3.6E-3	1.8E-3
9	3.7E-4	1.3E+0	3.3E-3	2.4E-3	8.7E-4	3.5E-3	1.8E-3
9.5	3.9E-4	-	-	2.7E-3	9.4E-4	3.5E-3	1.8E-3
10	4.1E-4	1.5E+0	4.1E-3	3.0E-3	1.0E-3	3.4E-3	1.7E-3
11	4.5E-4	1.7E+0	5.1E-3	3.7E-3	1.2E-3	3.4E-3	1.7E-3
12	4.8E-4	1.9E+0	6.2E-3	4.5E-3	1.4E-3	3.3E-3	1.7E-3
13	5.1E-4	2.0E+0	7.6E-3	5.4E-3	1.6E-3	3.3E-3	1.7E-3
14	5.4E-4	2.2E+0	9.3E-3	6.6E-3	1.8E-3	3.2E-3	1.6E-3
15	5.7E-4	2.4E+0	1.1E-2	8.1E-3	2.0E-3	3.2E-3	1.6E-3
16	6.0E-4	2.5E+0	1.4E-2	9.8E-3	2.3E-3	3.2E-3	1.6E-3
17	6.2E-4	2.7E+0	1.7E-2	1.2E-2	2.5E-3	3.1E-3	1.6E-3
18	6.4E-4	2.8E+0	2.1E-2	1.4E-2	2.7E-3	3.1E-3	1.6E-3
19	6.5E-4	2.9E+0	2.5E-2	1.7E-2	2.9E-3	3.1E-3	1.6E-3
20	6.7E-4	3.1E+0	3.1E-2	2.1E-2	3.2E-3	3.0E-3	1.6E-3
21	6.8E-4	3.2E+0	3.8E-2	2.5E-2	3.4E-3	3.0E-3	1.5E-3
22	6.9E-4	3.3E+0	4.6E-2	3.0E-2	3.5E-3	3.0E-3	1.5E-3
23	7.0E-4	3.5E+0	5.6E-2	3.6E-2	3.7E-3	3.0E-3	1.5E-3
24	7.1E-4	3.6E+0	6.8E-2	4.3E-2	3.9E-3	3.0E-3	1.5E-3
25	7.1E-4	3.7E+0	8.2E-2	5.2E-2	4.0E-3	3.0E-3	1.5E-3
26	7.2E-4	3.9E+0	9.9E-2	6.1E-2	4.1E-3	3.0E-3	1.5E-3
27	7.2E-4	4.0E+0	1.2E-1	7.2E-2	4.2E-3	2.9E-3	1.5E-3
28	7.3E-4	4.1E+0	1.4E-1	8.4E-2	4.3E-3	2.9E-3	1.5E-3
29	7.3E-4	4.2E+0	1.7E-1	9.7E-2	4.4E-3	2.9E-3	1.5E-3
30	7.3E-4	4.3E+0	2.1E-1	1.1E-1	4.5E-3	2.9E-3	1.5E-3
31	7.3E-4	4.5E+0	2.5E-1	1.3E-1	4.6E-3	2.9E-3	1.5E-3
32	7.4E-4	4.6E+0	2.9E-1	1.5E-1	4.6E-3	2.9E-3	1.5E-3
33	7.4E-4	4.7E+0	3.4E-1	1.6E-1	4.7E-3	2.9E-3	1.5E-3
34	7.4E-4	4.8E+0	4.0E-1	1.8E-1	4.7E-3	2.9E-3	1.5E-3
35	7.4E-4	4.9E+0	4.7E-1	2.0E-1	4.8E-3	2.9E-3	1.5E-3
36	7.4E-4	5.0E+0	5.5E-1	2.2E-1	4.8E-3	2.9E-3	1.5E-3
37	7.4E-4	5.1E+0	6.3E-1	2.4E-1	4.8E-3	2.9E-3	1.5E-3
38	7.4E-4	5.1E+0	7.2E-1	2.6E-1	4.9E-3	2.9E-3	1.5E-3
39	7.4E-4	5.2E+0	8.1E-1	2.8E-1	4.9E-3	2.9E-3	1.5E-3
40	7.4E-4	5.3E+0	9.1E-1	2.9E-1	4.9E-3	2.8E-3	1.5E-3
41	7.5E-4	5.4E+0	1.0E+0	3.1E-1	4.9E-3	2.8E-3	1.5E-3
42	7.5E-4	5.5E+0	1.1E+0	3.2E-1	5.0E-3	2.8E-3	1.5E-3
43	7.5E-4	5.6E+0	1.2E+0	3.4E-1	5.0E-3	2.8E-3	1.5E-3
44	7.5E-4	5.6E+0	1.3E+0	3.5E-1	5.0E-3	2.8E-3	1.5E-3
45	7.5E-4	5.7E+0	1.4E+0	3.6E-1	5.0E-3	2.8E-3	1.5E-3
46	7.5E-4	5.8E+0	1.5E+0	3.7E-1	5.1E-3	2.8E-3	1.5E-3
47	7.5E-4	5.9E+0	1.6E+0	3.8E-1	5.1E-3	2.8E-3	1.5E-3
48	7.5E-4	5.9E+0	1.7E+0	3.9E-1	5.1E-3	2.8E-3	1.5E-3
49	7.5E-4	6.0E+0	1.8E+0	3.9E-1	5.1E-3	2.8E-3	1.5E-3
50	7.5E-4	6.1E+0	1.8E+0	4.0E-1	5.1E-3	2.8E-3	1.5E-3
51	7.5E-4	6.1E+0	1.9E+0	4.1E-1	5.2E-3	2.8E-3	1.5E-3
52	7.5E-4	6.2E+0	2.0E+0	4.1E-1	5.2E-3	2.8E-3	1.5E-3
53	7.5E-4	6.2E+0	2.0E+0	4.1E-1	5.2E-3	2.8E-3	1.5E-3
54	7.5E-4	6.3E+0	2.1E+0	4.2E-1	5.2E-3	2.8E-3	1.5E-3
55	7.5E-4	6.4E+0	2.1E+0	4.2E-1	5.2E-3	2.8E-3	1.5E-3
56	7.5E-4	6.4E+0	2.2E+0	4.3E-1	5.3E-3	2.8E-3	1.5E-3
57	7.5E-4	6.5E+0	2.2E+0	4.3E-1	5.3E-3	2.8E-3	1.5E-3
58	7.5E-4	6.5E+0	2.3E+0	4.3E-1	5.3E-3	2.8E-3	1.5E-3
59	7.5E-4	6.6E+0	2.3E+0	4.3E-1	5.3E-3	2.8E-3	1.5E-3
60	7.5E-4	6.7E+0	2.4E+0	4.4E-1	5.3E-3	2.8E-3	1.5E-3
61	7.5E-4	6.7E+0	2.4E+0	4.4E-1	5.4E-3	2.8E-3	1.5E-3
62	7.5E-4	6.8E+0	2.4E+0	4.4E-1	5.4E-3	2.8E-3	1.5E-3
63	7.5E-4	6.8E+0	2.5E+0	4.4E-1	5.4E-3	2.8E-3	1.5E-3
64	7.5E-4	6.9E+0	2.5E+0	4.4E-1	5.4E-3	2.8E-3	1.5E-3
65	7.5E-4	6.9E+0	2.5E+0	4.5E-1	5.4E-3	2.8E-3	1.5E-3
66	7.6E-4	7.0E+0	2.5E+0	4.5E-1	5.5E-3	2.8E-3	1.5E-3
67	7.6E-4	7.0E+0	2.6E+0	4.5E-1	5.5E-3	2.8E-3	1.5E-3
68	7.6E-4	7.1E+0	2.6E+0	4.5E-1	5.5E-3	2.7E-3	1.5E-3
69	7.6E-4	7.2E+0	2.6E+0	4.5E-1	5.5E-3	2.7E-3	1.5E-3
70	7.6E-4	7.2E+0	2.6E+0	4.5E-1	5.5E-3	2.7E-3	1.5E-3
71	7.6E-4	7.3E+0	2.7E+0	4.5E-1	5.6E-3	2.7E-3	1.5E-3
72	7.6E-4	7.3E+0	2.7E+0	4.6E-1	5.6E-3	2.7E-3	1.5E-3
73	7.6E-4	7.4E+0	2.7E+0	4.6E-1	5.6E-3	2.7E-3	1.5E-3
74	7.6E-4	7.4E+0	2.7E+0	4.6E-1	5.6E-3	2.7E-3	1.5E-3
75	7.6E-4	7.5E+0	2.8E+0	4.6E-1	5.6E-3	2.7E-3	1.5E-3
76	7.6E-4	7.5E+0	2.8E+0	4.6E-1	5.7E-3	2.7E-3	1.5E-3
77	7.6E-4	7.6E+0	2.8E+0	4.6E-1	5.7E-3	2.7E-3	1.5E-3
78	7.6E-4	7.6E+0	2.8E+0	4.6E-1	5.7E-3	2.7E-3	1.5E-3
79	7.6E-4	7.7E+0	2.8E+0	4.6E-1	5.7E-3	2.7E-3	1.5E-3
80	7.6E-4	7.7E+0	2.9E+0	4.6E-1	5.7E-3	2.7E-3	1.5E-3
81	7.6E-4	7.8E+0	2.9E+0	4.6E-1	5.8E-3	2.7E-3	1.5E-3
82	7.6E-4	7.8E+0	2.9E+0	4.6E-1	5.8E-3	2.7E-3	1.5E-3
83	7.6E-4	7.9E+0	2.9E+0	4.7E-1	5.8E-3	2.7E-3	1.5E-3
84	7.6E-4	7.9E+0	3.0E+0	4.7E-1	5.8E-3	2.7E-3	1.5E-3
85	7.6E-4	8.0E+0	3.0E+0	4.7E-1	5.8E-3	2.7E-3	1.5E-3
86	7.6E-4	8.0E+0	3.0E+0	4.7E-1	5.9E-3	2.7E-3	1.5E-3
87	7.6E-4	8.1E+0	3.0E+0	4.7E-1	5.9E-3	2.7E-3	1.5E-3
88	7.6E-4	8.1E+0	3.0E+0	4.7E-1	5.9E-3	2.7E-3	1.5E-3
89	7.6E-4	8.2E+0	3.1E+0	4.7E-1	5.9E-3	2.7E-3	1.5E-3
90	7.6E-4	8.2E+0	3.1E+0	4.7E-1	6.0E-3	2.7E-3	1.5E-3
91	7.6E-4	8.3E+0	3.1E+0	4.7E-1	6.0E-3	2.7E-3	1.5E-3
92	7.6E-4	8.3E+0	3.1E+0	4.7E-1	6.0E-3	2.7E-3	1.5E-3
93	7.6E-4	8.4E+0	3.1E+0	4.7E-1	6.0E-3	2.7E-3	1.5E-3
94	7.6E-4	8.4E+0	3.1E+0	4.7E-1	6.0E-3	2.7E-3	1.5E-3
95	7.6E-4	8.5E+0	3.2E+0	4.7E-1	6.1E-3	2.7E-3	1.5E-3
96	7.6E-4	8.5E+0	3.2E+0	4.7E-1	6.1E-3	2.7E-3	1.5E-3
97	7.6E-4	8.6E+0	3.2E+0	4.7E-1	6.1E-3	2.7E-3	1.5E-3
98	7.6E-4	8.6E+0	3.2E+0	4.7E-1	6.1E-3	2.7E-3	1.5E-3
99	7.6E-4	8.7E+0	3.2E+0	4.8E-1	6.1E-3	2.7E-3	1.5E-3
100	7.6E-4	8.7E+0	3.3E+0	4.8E-1	6.2E-3	2.7E-3	1.5E-3
110	7.7E-4	9.2E+0	3.4E+0	4.8E-1	6.4E-3	2.6E-3	1.5E-3
120	7.7E-4	9.6E+0	3.6E+0	4.9E-1	6.6E-3	2.6E-3	1.5E-3
130	7.7E-4	1.0E+1	3.8E+0	4.9E-1	6.9E-3	2.6E-3	1.5E-3
140	7.7E-4	1.0E+1	4.0E+0	4.9E-1	7.1E-3	2.6E-3	1.5E-3
150	7.8E-4	1.1E+1	4.2E+0	5.0E-1	7.3E-3	2.5E-3	1.5E-3
160	7.8E-4	1.1E+1	4.4E+0	5.0E-1	7.6E-3	2.5E-3	1.5E-3
170	7.8E-4	1.1E+1	4.6E+0	5.0E-1	7.9E-3	2.5E-3	1.5E-3
180	7.8E-4	1.2E+1	4.8E+0	5.1E-1	8.1E-3	2.5E-3	1.5E-3
190	7.8E-4	1.2E+1	5.0E+0	5.1E-1	8.4E-3	2.5E-3	1.5E-3
200	7.8E-4	1.2E+1	5.2E+0	5.1E-1	8.7E-3	2.5E-3	1.5E-3
210	7.9E-4	1.2E+1	5.4E+0	5.1E-1	9.0E-3	2.4E-3	1.5E-3
220	7.9E-4	1.3E+1	5.7E+0	5.2E-1	9.3E-3	2.4E-3	1.5E-3
230	7.9E-4	1.3E+1	5.9E+0	5.2E-1	9.6E-3	2.4E-3	1.5E-3
240	7.9E-4	1.3E+1	6.1E+0	5.2E-1	9.9E-3	2.4E-3	1.5E-3
250	7.9E-4	1.3E+1	6.4E+0	5.2E-1	1.0E-2	2.4E-3	1.5E-3
260	7.9E-4	1.3E+1	6.7E+0	5.2E-1	1.1E-2	2.4E-3	1.5E-3
270	8.0E-4	1.3E+1	6.9E+0	5.3E-1	1.1E-2	2.3E-3	1.6E-3
280	8.0E-4	1.4E+1	7.2E+0	5.3E-1	1.1E-2	2.3E-3	1.6E-3
290	8.0E-4	1.4E+1	7.5E+0	5.3E-1	1.2E-2	2.3E-3	1.6E-3
300	8.0E-4	1.4E+1	7.8E+0	5.3E-1	1.2E-2	2.3E-3	1.6E-3
310	8.0E-4	1.4E+1	8.1E+0	5.3E-1	1.2E-2	2.3E-3	1.6E-3
320	8.0E-4	1.4E+1	8.5E+0	5.3E-1	1.3E-2	2.3E-3	1.6E-3
330	8.0E-4	1.4E+1	8.8E+0	5.3E-1	1.3E-2	2.3E-3	1.6E-3
340	8.0E-4	1.4E+1	9.1E+0	5.4E-1	1.3E-2	2.3E-3	1.6E-3
350	8.1E-4	1.4E+1	9.5E+0	5.4E-1	1.4E-2	2.2E-3	1.6E-3
360	8.1E-4	1.4E+1	9.9E+0	5.4E-1	1.4E-2	2.2E-3	1.6E-3
365	8.1E-4	1.4E+1	1.0E+1	5.4E-1	1.4E-2	2.2E-3	1.6E-3
370	8.1E-4	1.4E+1	1.0E+1	5.4E-1	1.5E-2	2.2E-3	1.6E-3
380	8.1E-4	1.5E+1	1.1E+1	5.4E-1	1.5E-2	2.2E-3	1.6E-3
390	8.1E-4	1.5E+1	1.1E+1	5.4E-1	1.6E-2	2.2E-3	1.6E-3
400	8.1E-4	1.5E+1	1.1E+1	5.4E-1	1.6E-2	2.2E-3	1.6E-3
410	8.1E-4	1.5E+1	1.2E+1	5.4E-1	1.6E-2	2.2E-3	1.6E-3
420	8.1E-4	1.5E+1	1.2E+1	5.4E-1	1.7E-2	2.2E-3	1.6E-3
430	8.1E-4	1.5E+1	1.3E+1	5.4E-1	1.7E-2	2.2E-3	1.6E-3
440	8.1E-4	1.5E+1	1.3E+1	5.4E-1	1.8E-2	2.2E-3	1.6E-3
450	8.2E-4	1.5E+1	1.4E+1	5.4E-1	1.8E-2	2.1E-3	1.6E-3
460	8.2E-4	1.5E+1	1.4E+1	5.5E-1	1.9E-2	2.1E-3	1.6E-3
470	8.2E-4	1.5E+1	1.4E+1	5.5E-1	1.9E-2	2.1E-3	1.6E-3
480	8.2E-4	1.6E+1	1.5E+1	5.5E-1	2.0E-2	2.1E-3	1.6E-3
490	8.2E-4	1.6E+1	1.5E+1	5.5E-1	2.0E-2	2.1E-3	1.6E-3
500	8.2E-4	1.6E+1	1.6E+1	5.5E-1	2.1E-2	2.1E-3	1.7E-3
510	8.2E-4	1.6E+1	1.6E+1	5.5E-1	2.1E-2	2.1E-3	1.7E-3
520	8.2E-4	1.6E+1	1.7E+1	5.5E-1	2.2E-2	2.1E-3	1.7E-3
530	8.2E-4	1.6E+1	1.7E+1	5.5E-1	2.3E-2	2.1E-3	1.7E-3
540	8.2E-4	1.6E+1	1.8E+1	5.5E-1	2.3E-2	2.1E-3	1.7E-3
550	8.2E-4	1.6E+1	1.8E+1	5.5E-1	2.4E-2	2.1E-3	1.7E-3
560	8.2E-4	1.6E+1	1.9E+1	5.5E-1	2.4E-2	2.1E-3	1.7E-3
570	8.3E-4	1.6E+1	2.0E+1	5.5E-1	2.5E-2	2.1E-3	1.7E-3
580	8.3E-4	1.6E+1	2.0E+1	5.5E-1	2.6E-2	2.0E-3	1.7E-3
590	8.3E-4	1.7E+1	2.1E+1	5.5E-1	2.6E-2	2.0E-3	1.7E-3
600	8.3E-4	1.7E+1	2.1E+1	5.5E-1	2.7E-2	2.0E-3	1.7E-3
610	8.3E-4	1.7E+1	2.2E+1	5.5E-1	2.7E-2	2.0E-3	1.7E-3
620	8.3E-4	1.7E+1	2.2E+1	5.5E-1	2.8E-2	2.0E-3	1.7E-3
630	8.3E-4	1.7E+1	2.3E+1	5.5E-1	2.9E-2	2.0E-3	1.7E-3
640	8.3E-4	1.7E+1	2.3E+1	5.5E-1	2.9E-2	2.0E-3	1.7E-3
650	8.3E-4	1.7E+1	2.4E+1	5.5E-1	3.0E-2	2.0E-3	1.7E-3
660	8.3E-4	1.7E+1	2.5E+1	5.5E-1	3.1E-2	2.0E-3	1.7E-3
670	8.3E-4	1.7E+1	2.5E+1	5.5E-1	3.2E-2	2.0E-3	1.7E-3
680	8.3E-4	1.7E+1	2.6E+1	5.5E-1	3.2E-2	2.0E-3	1.7E-3
690	8.3E-4	1.7E+1	2.6E+1	5.5E-1	3.3E-2	2.0E-3	1.7E-3
700	8.3E-4	1.8E+1	2.7E+1	5.5E-1	3.4E-2	2.0E-3	1.7E-3
710	8.4E-4	1.8E+1	2.7E+1	5.5E-1	3.4E-2	2.0E-3	1.7E-3
720	8.4E-4	1.8E+1	2.8E+1	5.5E-1	3.5E-2	2.0E-3	1.7E-3
730	8.4E-4	1.8E+1	2.9E+1	5.5E-1	3.6E-2	2.0E-3	1.8E-3
740	8.4E-4	1.8E+1	2.9E+1	5.5E-1	3.7E-2	2.0E-3	1.8E-3
750	8.4E-4	1.8E+1	3.0E+1	5.5E-1	3.8E-2	2.0E-3	1.8E-3
760	8.4E-4	1.8E+1	3.0E+1	5.5E-1	3.8E-2	2.0E-3	1.8E-3
770	8.4E-4	1.8E+1	3.1E+1	5.5E-1	3.9E-2	2.0E-3	1.8E-3
780	8.4E-4	1.8E+1	3.1E+1	5.5E-1	4.0E-2	1.9E-3	1.8E-3
790	8.4E-4	1.8E+1	3.2E+1	5.5E-1	4.1E-2	1.9E-3	1.8E-3
800	8.4E-4	1.8E+1	3.3E+1	5.5E-1	4.2E-2	1.9E-3	1.8E-3
810	8.4E-4	1.9E+1	3.3E+1	5.5E-1	4.2E-2	1.9E-3	1.8E-3
820	8.4E-4	1.9E+1	3.4E+1	5.5E-1	4.3E-2	1.9E-3	1.8E-3
830	8.4E-4	1.9E+1	3.4E+1	5.5E-1	4.4E-2	1.9E-3	1.8E-3
840	8.4E-4	1.9E+1	3.5E+1	5.5E-1	4.5E-2	1.9E-3	1.8E-3
850	8.4E-4	1.9E+1	3.5E+1	5.5E-1	4.6E-2	1.9E-3	1.8E-3
860	8.4E-4	1.9E+1	3.6E+1	5.5E-1	4.7E-2	1.9E-3	1.8E-3
870	8.5E-4	1.9E+1	3.6E+1	5.5E-1	4.8E-2	1.9E-3	1.8E-3
880	8.5E-4	1.9E+1	3.7E+1	5.5E-1	4.9E-2	1.9E-3	1.8E-3
890	8.5E-4	1.9E+1	3.7E+1	5.5E-1	5.0E-2	1.9E-3	1.8E-3
900	8.5E-4	1.9E+1	3.8E+1	5.5E-1	5.1E-2	1.9E-3	1.8E-3
910	8.5E-4	2.0E+1	3.8E+1	5.5E-1	5.2E-2	1.9E-3	1.8E-3
920	8.5E-4	2.0E+1	3.9E+1	5.5E-1	5.3E-2	1.9E-3	1.8E-3
930	8.5E-4	2.0E+1	3.9E+1	5.5E-1	5.4E-2	1.9E-3	1.8E-3
940	8.5E-4	2.0E+1	4.0E+1	5.5E-1	5.5E-2	1.9E-3	1.8E-3
950	8.5E-4	2.0E+1	4.0E+1	5.5E-1	5.6E-2	1.9E-3	1.8E-3
960	8.5E-4	2.0E+1	4.1E+1	5.5E-1	5.7E-2	1.9E-3	1.9E-3
970	8.5E-4	2.0E+1	4.1E+1	5.5E-1	5.8E-2	1.9E-3	1.9E-3
980	8.5E-4	2.0E+1	4.2E+1	5.5E-1	5.9E-2	1.9E-3	1.9E-3
990	8.5E-4	2.0E+1	4.2E+1	5.5E-1	6.0E-2	1.9E-3	1.9E-3
1000	8.5E-4	2.0E+1	4.3E+1	5.5E-1	6.1E-2	1.9E-3	1.9E-3
1010	8.5E-4	2.0E+1	4.3E+1	5.5E-1	6.2E-2	1.9E-3	1.9E-3
1020	8.5E-4	2.1E+1	4.4E+1	5.5E-1	6.3E-2	1.9E-3	1.9E-3
1030	8.5E-4	2.1E+1	4.4E+1	5.5E-1	6.4E-2	1.9E-3	1.9E-3
1040	8.5E-4	2.1E+1	4.4E+1	5.5E-1	6.5E-2	1.9E-3	1.9E-3
1050	8.5E-4	2.1E+1	4.5E+1	5.5E-1	6.6E-2	1.9E-3	1.9E-3
1060	8.6E-4	2.1E+1	4.5E+1	5.5E-1	6.8E-2	1.9E-3	1.9E-3
1070	8.6E-4	2.1E+1	4.6E+1	5.5E-1	6.9E-2	1.9E-3	1.9E-3
1080	8.6E-4	2.1E+1	4.6E+1	5.5E-1	7.0E-2	1.9E-3	1.9E-3
1090	8.6E-4	2.1E+1	4.7E+1	5.5E-1	7.1E-2	1.9E-3	1.9E-3
1095	8.6E-4	2.1E+1	4.7E+1	5.5E-1	7.2E-2	1.9E-3	1.9E-3
1100	8.6E-4	2.1E+1	4.7E+1	5.5E-1	7.2E-2	1.8E-3	1.9E-3
1200	8.6E-4	2.2E+1	5.1E+1	5.4E-1	8.5E-2	1.8E-3	1.9E-3
1300	8.7E-4	2.3E+1	5.4E+1	5.4E-1	9.8E-2	1.8E-3	2.0E-3
1400	8.7E-4	2.4E+1	5.7E+1	5.4E-1	1.1E-1	1.8E-3	2.0E-3
1500	8.8E-4	2.5E+1	6.0E+1	5.4E-1	1.3E-1	1.8E-3	2.0E-3
1600	8.8E-4	2.6E+1	6.3E+1	5.4E-1	1.4E-1	1.8E-3	2.1E-3
1700	8.8E-4	2.7E+1	6.5E+1	5.4E-1	1.6E-1	1.8E-3	2.1E-3
1800	8.9E-4	2.8E+1	6.8E+1	5.4E-1	1.7E-1	1.8E-3	2.1E-3
1900	8.9E-4	2.9E+1	7.0E+1	5.4E-1	1.9E-1	1.8E-3	2.2E-3
2000	9.0E-4	3.0E+1	7.3E+1	5.4E-1	2.0E-1	1.8E-3	2.2E-3
2100	9.0E-4	3.1E+1	7.5E+1	5.4E-1	2.1E-1	1.8E-3	2.2E-3
2200	9.0E-4	3.2E+1	7.7E+1	5.4E-1	2.3E-1	1.8E-3	2.2E-3
2300	9.1E-4	3.2E+1	7.9E+1	5.4E-1	2.4E-1	1.8E-3	2.2E-3
2400	9.1E-4	3.3E+1	8.1E+1	5.4E-1	2.5E-1	1.8E-3	2.3E-3
2500	9.1E-4	3.4E+1	8.3E+1	5.4E-1	2.5E-1	1.8E-3	2.3E-3
2600	9.2E-4	3.5E+1	8.5E+1	5.4E-1	2.6E-1	1.8E-3	2.3E-3
2700	9.2E-4	3.6E+1	8.7E+1	5.4E-1	2.7E-1	1.8E-3	2.3E-3
2800	9.2E-4	3.6E+1	8.9E+1	5.4E-1	2.7E-1	1.8E-3	2.3E-3
2900	9.3E-4	3.7E+1	9.1E+1	5.5E-1	2.8E-1	1.8E-3	2.3E-3
3000	9.3E-4	3.8E+1	9.3E+1	5.5E-1	2.8E-1	1.8E-3	2.3E-3
3100	9.3E-4	3.9E+1	9.5E+1	5.5E-1	2.9E-1	1.8E-3	2.3E-3
3200	9.4E-4	3.9E+1	9.6E+1	5.5E-1	2.9E-1	1.8E-3	2.4E-3
3300	9.4E-4	4.0E+1	9.8E+1	5.5E-1	2.9E-1	1.8E-3	2.4E-3
3400	9.4E-4	4.1E+1	9.9E+1	5.5E-1	2.9E-1	1.8E-3	2.4E-3
3500	9.5E-4	4.1E+1	1.0E+2	5.5E-1	2.9E-1	1.8E-3	2.4E-3
3600	9.5E-4	4.2E+1	1.0E+2	5.5E-1	3.0E-1	1.8E-3	2.4E-3
3650	9.5E-4	4.2E+1	1.0E+2	5.5E-1	3.0E-1	1.8E-3	2.4E-3
4000	9.6E-4	4.4E+1	1.1E+2	5.5E-1	3.0E-1	1.9E-3	2.4E-3
5000	9.9E-4	4.9E+1	1.2E+2	5.6E-1	3.0E-1	1.9E-3	2.5E-3
6000	1.0E-3	5.4E+1	1.3E+2	5.7E-1	3.1E-1	2.0E-3	2.6E-3
7000	1.0E-3	5.7E+1	1.4E+2	5.8E-1	3.1E-1	2.0E-3	2.6E-3
8000	1.1E-3	6.1E+1	1.5E+2	6.0E-1	3.1E-1	2.1E-3	2.7E-3
9000	1.1E-3	6.4E+1	1.6E+2	6.1E-1	3.1E-1	2.1E-3	2.8E-3
10000	1.1E-3	6.6E+1	1.6E+2	6.3E-1	3.1E-1	2.2E-3	2.9E-3
11000	1.2E-3	6.9E+1	1.7E+2	6.5E-1	3.2E-1	2.2E-3	3.0E-3
12000	1.2E-3	7.1E+1	1.8E+2	6.7E-1	3.2E-1	2.2E-3	3.1E-3
13000	1.2E-3	7.4E+1	1.8E+2	6.9E-1	3.2E-1	2.3E-3	3.2E-3
14000	1.2E-3	7.6E+1	1.9E+2	7.1E-1	3.2E-1	2.3E-3	3.2E-3
15000	1.3E-3	7.8E+1	1.9E+2	7.3E-1	3.2E-1	2.4E-3	3.3E-3
16000	1.3E-3	8.0E+1	2.0E+2	7.5E-1	3.2E-1	2.4E-3	3.4E-3
17000	1.3E-3	8.2E+1	2.0E+2	7.7E-1	3.3E-1	2.4E-3	3.5E-3
18000	1.4E-3	8.5E+1	2.1E+2	7.9E-1	3.3E-1	2.5E-3	3.6E-3
18250	1.4E-3	8.5E+1	2.1E+2	8.0E-1	3.3E-1	2.5E-3	3.7E-3
Radionuclide	Pu-239
Route of Intake	Inhalation
Material	Aerosols Plutonium nitrate, fA=1E-4
AMTD/AMAD, µm	0.003

Committed Effective Dose per Predicted Content in an Organ or Excreta Sample (Dose per Content Functions z(t)), Sv/Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	5.8E-5	-	-	2.7E-4	1.2E-4	6.2E-1	4.3E-1
0.083333	5.8E-5	-	-	2.2E-4	1.3E-4	3.2E-1	2.1E-1
0.125	5.9E-5	-	-	2.0E-4	1.4E-4	2.1E-1	1.4E-1
0.25	6.0E-5	-	-	1.6E-4	1.4E-4	1.0E-1	6.3E-2
0.375	6.1E-5	-	-	1.4E-4	1.5E-4	6.4E-2	3.9E-2
0.5	6.2E-5	-	-	1.3E-4	1.5E-4	4.6E-2	2.7E-2
0.625	6.3E-5	-	-	1.3E-4	1.6E-4	3.5E-2	2.0E-2
0.75	6.4E-5	-	-	1.3E-4	1.6E-4	2.8E-2	1.6E-2
0.875	6.6E-5	-	-	1.3E-4	1.7E-4	2.4E-2	1.3E-2
1	6.8E-5	5.1E-1	7.9E-4	1.3E-4	1.7E-4	2.0E-2	1.1E-2
1.125	7.0E-5	-	-	1.3E-4	1.7E-4	1.8E-2	9.6E-3
1.25	7.3E-5	-	-	1.4E-4	1.8E-4	1.6E-2	8.4E-3
1.375	7.6E-5	-	-	1.5E-4	1.8E-4	1.4E-2	7.5E-3
1.5	8.0E-5	-	-	1.6E-4	1.9E-4	1.3E-2	6.8E-3
1.625	8.3E-5	-	-	1.7E-4	1.9E-4	1.2E-2	6.2E-3
1.75	8.7E-5	-	-	1.8E-4	1.9E-4	1.1E-2	5.7E-3
1.875	9.2E-5	-	-	2.0E-4	2.0E-4	9.9E-3	5.2E-3
