Radionuclide	U-235
Route of Intake	Ingestion
Material	Soluble forms, fA=2E-2
AMTD/AMAD, µm	-

Committed Effective Dose per Predicted Content in an Organ or Excreta Sample (Dose per Content Functions z(t)), Sv/Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
28	1.2E-4	2.6E-1	2.5E-2	1.6E-2	1.2E-4	5.3E-2	9.9E-1
29	1.2E-4	2.6E-1	2.8E-2	1.8E-2	1.2E-4	5.2E-2	9.9E-1
30	1.2E-4	2.5E-1	3.1E-2	2.0E-2	1.2E-4	5.1E-2	9.8E-1
31	1.2E-4	2.5E-1	3.4E-2	2.2E-2	1.2E-4	5.0E-2	9.7E-1
32	1.2E-4	2.4E-1	3.7E-2	2.3E-2	1.2E-4	4.9E-2	9.6E-1
33	1.2E-4	2.4E-1	4.0E-2	2.5E-2	1.2E-4	4.8E-2	9.5E-1
34	1.2E-4	2.4E-1	4.3E-2	2.7E-2	1.2E-4	4.8E-2	9.4E-1
35	1.2E-4	2.3E-1	4.5E-2	2.8E-2	1.2E-4	4.7E-2	9.3E-1
36	1.2E-4	2.3E-1	4.8E-2	2.9E-2	1.2E-4	4.6E-2	9.2E-1
37	1.2E-4	2.3E-1	5.0E-2	3.0E-2	1.2E-4	4.5E-2	9.1E-1
38	1.2E-4	2.2E-1	5.2E-2	3.1E-2	1.2E-4	4.4E-2	8.9E-1
39	1.2E-4	2.2E-1	5.4E-2	3.2E-2	1.2E-4	4.4E-2	8.8E-1
40	1.2E-4	2.2E-1	5.5E-2	3.3E-2	1.2E-4	4.3E-2	8.7E-1
41	1.2E-4	2.1E-1	5.7E-2	3.4E-2	1.2E-4	4.2E-2	8.6E-1
42	1.2E-4	2.1E-1	5.8E-2	3.4E-2	1.2E-4	4.1E-2	8.4E-1
43	1.2E-4	2.1E-1	5.9E-2	3.5E-2	1.2E-4	4.1E-2	8.3E-1
44	1.2E-4	2.0E-1	6.0E-2	3.5E-2	1.2E-4	4.0E-2	8.2E-1
45	1.2E-4	2.0E-1	6.1E-2	3.6E-2	1.2E-4	3.9E-2	8.1E-1
46	1.2E-4	2.0E-1	6.2E-2	3.6E-2	1.2E-4	3.9E-2	7.9E-1
47	1.2E-4	2.0E-1	6.2E-2	3.6E-2	1.2E-4	3.8E-2	7.8E-1
48	1.2E-4	1.9E-1	6.3E-2	3.7E-2	1.2E-4	3.7E-2	7.7E-1
49	1.2E-4	1.9E-1	6.3E-2	3.7E-2	1.2E-4	3.7E-2	7.6E-1
50	1.2E-4	1.9E-1	6.4E-2	3.7E-2	1.2E-4	3.6E-2	7.5E-1
51	1.2E-4	1.9E-1	6.4E-2	3.7E-2	1.2E-4	3.5E-2	7.4E-1
52	1.2E-4	1.9E-1	6.5E-2	3.8E-2	1.3E-4	3.5E-2	7.3E-1
53	1.2E-4	1.8E-1	6.5E-2	3.8E-2	1.3E-4	3.4E-2	7.2E-1
54	1.2E-4	1.8E-1	6.5E-2	3.8E-2	1.3E-4	3.4E-2	7.1E-1
55	1.2E-4	1.8E-1	6.6E-2	3.8E-2	1.3E-4	3.3E-2	7.0E-1
56	1.2E-4	1.8E-1	6.6E-2	3.8E-2	1.3E-4	3.3E-2	6.9E-1
57	1.3E-4	1.8E-1	6.6E-2	3.9E-2	1.3E-4	3.2E-2	6.8E-1
58	1.3E-4	1.7E-1	6.7E-2	3.9E-2	1.3E-4	3.2E-2	6.7E-1
59	1.3E-4	1.7E-1	6.7E-2	3.9E-2	1.3E-4	3.1E-2	6.6E-1
60	1.3E-4	1.7E-1	6.7E-2	3.9E-2	1.3E-4	3.1E-2	6.5E-1
61	1.3E-4	1.7E-1	6.8E-2	3.9E-2	1.3E-4	3.0E-2	6.4E-1
62	1.3E-4	1.7E-1	6.8E-2	3.9E-2	1.3E-4	3.0E-2	6.3E-1
63	1.3E-4	1.6E-1	6.8E-2	3.9E-2	1.3E-4	2.9E-2	6.3E-1
64	1.3E-4	1.6E-1	6.9E-2	4.0E-2	1.3E-4	2.9E-2	6.2E-1
65	1.3E-4	1.6E-1	6.9E-2	4.0E-2	1.3E-4	2.8E-2	6.1E-1
66	1.3E-4	1.6E-1	6.9E-2	4.0E-2	1.3E-4	2.8E-2	6.0E-1
67	1.3E-4	1.6E-1	6.9E-2	4.0E-2	1.3E-4	2.8E-2	6.0E-1
68	1.3E-4	1.6E-1	7.0E-2	4.0E-2	1.3E-4	2.7E-2	5.9E-1
69	1.3E-4	1.6E-1	7.0E-2	4.0E-2	1.3E-4	2.7E-2	5.8E-1
70	1.3E-4	1.6E-1	7.0E-2	4.1E-2	1.3E-4	2.7E-2	5.8E-1
71	1.3E-4	1.5E-1	7.0E-2	4.1E-2	1.3E-4	2.6E-2	5.7E-1
72	1.3E-4	1.5E-1	7.1E-2	4.1E-2	1.3E-4	2.6E-2	5.6E-1
73	1.3E-4	1.5E-1	7.1E-2	4.1E-2	1.3E-4	2.5E-2	5.6E-1
74	1.3E-4	1.5E-1	7.1E-2	4.1E-2	1.3E-4	2.5E-2	5.5E-1
75	1.3E-4	1.5E-1	7.2E-2	4.1E-2	1.3E-4	2.5E-2	5.4E-1
76	1.3E-4	1.5E-1	7.2E-2	4.1E-2	1.3E-4	2.4E-2	5.4E-1
77	1.3E-4	1.5E-1	7.2E-2	4.2E-2	1.3E-4	2.4E-2	5.3E-1
78	1.3E-4	1.5E-1	7.2E-2	4.2E-2	1.3E-4	2.4E-2	5.3E-1
79	1.3E-4	1.5E-1	7.3E-2	4.2E-2	1.3E-4	2.4E-2	5.2E-1
80	1.3E-4	1.4E-1	7.3E-2	4.2E-2	1.4E-4	2.3E-2	5.2E-1
81	1.3E-4	1.4E-1	7.3E-2	4.2E-2	1.4E-4	2.3E-2	5.1E-1
82	1.3E-4	1.4E-1	7.4E-2	4.2E-2	1.4E-4	2.3E-2	5.1E-1
83	1.3E-4	1.4E-1	7.4E-2	4.3E-2	1.4E-4	2.2E-2	5.0E-1
84	1.3E-4	1.4E-1	7.4E-2	4.3E-2	1.4E-4	2.2E-2	5.0E-1
85	1.3E-4	1.4E-1	7.5E-2	4.3E-2	1.4E-4	2.2E-2	4.9E-1
86	1.4E-4	1.4E-1	7.5E-2	4.3E-2	1.4E-4	2.2E-2	4.9E-1
87	1.4E-4	1.4E-1	7.5E-2	4.3E-2	1.4E-4	2.1E-2	4.8E-1
88	1.4E-4	1.4E-1	7.5E-2	4.3E-2	1.4E-4	2.1E-2	4.8E-1
89	1.4E-4	1.4E-1	7.6E-2	4.4E-2	1.4E-4	2.1E-2	4.7E-1
90	1.4E-4	1.4E-1	7.6E-2	4.4E-2	1.4E-4	2.1E-2	4.7E-1
91	1.4E-4	1.4E-1	7.6E-2	4.4E-2	1.4E-4	2.0E-2	4.7E-1
92	1.4E-4	1.3E-1	7.7E-2	4.4E-2	1.4E-4	2.0E-2	4.6E-1
93	1.4E-4	1.3E-1	7.7E-2	4.4E-2	1.4E-4	2.0E-2	4.6E-1
94	1.4E-4	1.3E-1	7.7E-2	4.4E-2	1.4E-4	2.0E-2	4.5E-1
95	1.4E-4	1.3E-1	7.8E-2	4.5E-2	1.4E-4	1.9E-2	4.5E-1
96	1.4E-4	1.3E-1	7.8E-2	4.5E-2	1.4E-4	1.9E-2	4.5E-1
97	1.4E-4	1.3E-1	7.8E-2	4.5E-2	1.4E-4	1.9E-2	4.4E-1
98	1.4E-4	1.3E-1	7.9E-2	4.5E-2	1.4E-4	1.9E-2	4.4E-1
99	1.4E-4	1.3E-1	7.9E-2	4.5E-2	1.4E-4	1.9E-2	4.4E-1
100	1.4E-4	1.3E-1	7.9E-2	4.6E-2	1.4E-4	1.8E-2	4.3E-1
110	1.4E-4	1.3E-1	8.3E-2	4.7E-2	1.5E-4	1.7E-2	4.0E-1
120	1.5E-4	1.2E-1	8.6E-2	4.9E-2	1.5E-4	1.5E-2	3.8E-1
130	1.5E-4	1.2E-1	9.0E-2	5.1E-2	1.6E-4	1.4E-2	3.5E-1
140	1.6E-4	1.2E-1	9.4E-2	5.4E-2	1.6E-4	1.3E-2	3.4E-1
150	1.6E-4	1.1E-1	9.9E-2	5.6E-2	1.7E-4	1.2E-2	3.2E-1
160	1.7E-4	1.1E-1	1.0E-1	5.8E-2	1.7E-4	1.2E-2	3.1E-1
170	1.7E-4	1.1E-1	1.1E-1	6.1E-2	1.8E-4	1.1E-2	2.9E-1
180	1.8E-4	1.1E-1	1.1E-1	6.4E-2	1.9E-4	1.0E-2	2.8E-1
190	1.9E-4	1.1E-1	1.2E-1	6.7E-2	1.9E-4	1.0E-2	2.7E-1
200	1.9E-4	1.1E-1	1.2E-1	7.0E-2	2.0E-4	9.6E-3	2.7E-1
210	2.0E-4	1.1E-1	1.3E-1	7.3E-2	2.1E-4	9.2E-3	2.6E-1
220	2.0E-4	1.2E-1	1.4E-1	7.6E-2	2.1E-4	8.9E-3	2.5E-1
230	2.1E-4	1.2E-1	1.4E-1	8.0E-2	2.2E-4	8.6E-3	2.4E-1
240	2.2E-4	1.2E-1	1.5E-1	8.4E-2	2.3E-4	8.3E-3	2.4E-1
250	2.3E-4	1.2E-1	1.6E-1	8.8E-2	2.4E-4	8.1E-3	2.3E-1
260	2.3E-4	1.2E-1	1.7E-1	9.2E-2	2.4E-4	7.9E-3	2.3E-1
270	2.4E-4	1.2E-1	1.8E-1	9.7E-2	2.5E-4	7.7E-3	2.2E-1
280	2.5E-4	1.2E-1	1.9E-1	1.0E-1	2.6E-4	7.5E-3	2.2E-1
290	2.6E-4	1.3E-1	2.0E-1	1.1E-1	2.7E-4	7.4E-3	2.2E-1
300	2.7E-4	1.3E-1	2.1E-1	1.1E-1	2.8E-4	7.2E-3	2.1E-1
310	2.7E-4	1.3E-1	2.2E-1	1.2E-1	2.9E-4	7.1E-3	2.1E-1
320	2.8E-4	1.3E-1	2.3E-1	1.2E-1	3.0E-4	7.0E-3	2.1E-1
330	2.9E-4	1.4E-1	2.4E-1	1.3E-1	3.1E-4	6.9E-3	2.0E-1
340	3.0E-4	1.4E-1	2.5E-1	1.4E-1	3.3E-4	6.8E-3	2.0E-1
350	3.1E-4	1.4E-1	2.7E-1	1.4E-1	3.4E-4	6.7E-3	2.0E-1
360	3.2E-4	1.5E-1	2.8E-1	1.5E-1	3.5E-4	6.6E-3	2.0E-1
365	3.3E-4	1.5E-1	2.9E-1	1.5E-1	3.6E-4	6.6E-3	2.0E-1
370	3.4E-4	1.5E-1	3.0E-1	1.6E-1	3.6E-4	6.6E-3	2.0E-1
380	3.5E-4	1.5E-1	3.1E-1	1.7E-1	3.8E-4	6.5E-3	1.9E-1
390	3.6E-4	1.6E-1	3.3E-1	1.7E-1	3.9E-4	6.4E-3	1.9E-1
400	3.7E-4	1.6E-1	3.5E-1	1.8E-1	4.0E-4	6.4E-3	1.9E-1
410	3.8E-4	1.7E-1	3.7E-1	1.9E-1	4.2E-4	6.3E-3	1.9E-1
420	4.0E-4	1.7E-1	3.9E-1	2.0E-1	4.4E-4	6.3E-3	1.9E-1
430	4.1E-4	1.8E-1	4.1E-1	2.1E-1	4.5E-4	6.2E-3	1.8E-1
440	4.2E-4	1.8E-1	4.4E-1	2.2E-1	4.7E-4	6.2E-3	1.8E-1
450	4.4E-4	1.9E-1	4.6E-1	2.3E-1	4.9E-4	6.1E-3	1.8E-1
460	4.5E-4	1.9E-1	4.9E-1	2.5E-1	5.0E-4	6.1E-3	1.8E-1
470	4.7E-4	2.0E-1	5.2E-1	2.6E-1	5.2E-4	6.1E-3	1.8E-1
480	4.8E-4	2.0E-1	5.5E-1	2.7E-1	5.4E-4	6.0E-3	1.8E-1
490	5.0E-4	2.1E-1	5.8E-1	2.8E-1	5.6E-4	6.0E-3	1.8E-1
500	5.2E-4	2.2E-1	6.1E-1	3.0E-1	5.8E-4	6.0E-3	1.8E-1
510	5.3E-4	2.2E-1	6.5E-1	3.1E-1	6.0E-4	6.0E-3	1.8E-1
520	5.5E-4	2.3E-1	6.9E-1	3.3E-1	6.3E-4	6.0E-3	1.8E-1
530	5.7E-4	2.3E-1	7.3E-1	3.4E-1	6.5E-4	5.9E-3	1.7E-1
540	5.9E-4	2.4E-1	7.7E-1	3.6E-1	6.7E-4	5.9E-3	1.7E-1
550	6.1E-4	2.5E-1	8.1E-1	3.8E-1	7.0E-4	5.9E-3	1.7E-1
560	6.2E-4	2.6E-1	8.6E-1	4.0E-1	7.2E-4	5.9E-3	1.7E-1
570	6.4E-4	2.6E-1	9.1E-1	4.2E-1	7.5E-4	5.9E-3	1.7E-1
580	6.7E-4	2.7E-1	9.7E-1	4.4E-1	7.8E-4	5.9E-3	1.7E-1
590	6.9E-4	2.8E-1	1.0E+0	4.6E-1	8.1E-4	5.9E-3	1.7E-1
600	7.1E-4	2.9E-1	1.1E+0	4.8E-1	8.4E-4	5.8E-3	1.7E-1
610	7.3E-4	3.0E-1	1.2E+0	5.0E-1	8.7E-4	5.8E-3	1.7E-1
620	7.5E-4	3.1E-1	1.2E+0	5.2E-1	9.0E-4	5.8E-3	1.7E-1
630	7.8E-4	3.2E-1	1.3E+0	5.5E-1	9.3E-4	5.8E-3	1.7E-1
640	8.0E-4	3.3E-1	1.4E+0	5.7E-1	9.7E-4	5.8E-3	1.7E-1
650	8.2E-4	3.4E-1	1.5E+0	6.0E-1	1.0E-3	5.8E-3	1.7E-1
660	8.5E-4	3.5E-1	1.5E+0	6.2E-1	1.0E-3	5.8E-3	1.7E-1
670	8.7E-4	3.6E-1	1.6E+0	6.5E-1	1.1E-3	5.8E-3	1.7E-1
680	9.0E-4	3.7E-1	1.7E+0	6.8E-1	1.1E-3	5.8E-3	1.7E-1
690	9.3E-4	3.8E-1	1.8E+0	7.0E-1	1.2E-3	5.8E-3	1.7E-1
700	9.5E-4	4.0E-1	2.0E+0	7.3E-1	1.2E-3	5.8E-3	1.7E-1
710	9.8E-4	4.1E-1	2.1E+0	7.6E-1	1.2E-3	5.8E-3	1.7E-1
720	1.0E-3	4.2E-1	2.2E+0	7.9E-1	1.3E-3	5.8E-3	1.7E-1
730	1.0E-3	4.4E-1	2.3E+0	8.2E-1	1.3E-3	5.8E-3	1.7E-1
740	1.1E-3	4.5E-1	2.5E+0	8.6E-1	1.4E-3	5.8E-3	1.7E-1
750	1.1E-3	4.6E-1	2.6E+0	8.9E-1	1.4E-3	5.8E-3	1.7E-1
760	1.1E-3	4.8E-1	2.8E+0	9.2E-1	1.5E-3	5.8E-3	1.7E-1
770	1.2E-3	4.9E-1	3.0E+0	9.5E-1	1.5E-3	5.8E-3	1.7E-1
780	1.2E-3	5.1E-1	3.1E+0	9.9E-1	1.6E-3	5.8E-3	1.7E-1
790	1.2E-3	5.3E-1	3.3E+0	1.0E+0	1.7E-3	5.8E-3	1.7E-1
800	1.3E-3	5.4E-1	3.5E+0	1.1E+0	1.7E-3	5.8E-3	1.7E-1
810	1.3E-3	5.6E-1	3.8E+0	1.1E+0	1.8E-3	5.8E-3	1.7E-1
820	1.3E-3	5.8E-1	4.0E+0	1.1E+0	1.8E-3	5.8E-3	1.7E-1
830	1.4E-3	6.0E-1	4.2E+0	1.2E+0	1.9E-3	5.8E-3	1.6E-1
840	1.4E-3	6.2E-1	4.5E+0	1.2E+0	2.0E-3	5.9E-3	1.6E-1
850	1.4E-3	6.4E-1	4.8E+0	1.2E+0	2.1E-3	5.9E-3	1.6E-1
860	1.5E-3	6.6E-1	5.1E+0	1.3E+0	2.1E-3	5.9E-3	1.6E-1
870	1.5E-3	6.8E-1	5.4E+0	1.3E+0	2.2E-3	5.9E-3	1.6E-1
880	1.6E-3	7.0E-1	5.7E+0	1.3E+0	2.3E-3	5.9E-3	1.6E-1
890	1.6E-3	7.2E-1	6.1E+0	1.4E+0	2.4E-3	5.9E-3	1.6E-1
900	1.6E-3	7.5E-1	6.4E+0	1.4E+0	2.4E-3	5.9E-3	1.6E-1
910	1.7E-3	7.7E-1	6.8E+0	1.4E+0	2.5E-3	5.9E-3	1.6E-1
920	1.7E-3	8.0E-1	7.3E+0	1.5E+0	2.6E-3	5.9E-3	1.6E-1
930	1.7E-3	8.2E-1	7.7E+0	1.5E+0	2.7E-3	5.9E-3	1.7E-1
940	1.8E-3	8.5E-1	8.2E+0	1.5E+0	2.8E-3	5.9E-3	1.7E-1
950	1.8E-3	8.7E-1	8.7E+0	1.6E+0	2.9E-3	5.9E-3	1.7E-1
960	1.9E-3	9.0E-1	9.2E+0	1.6E+0	3.0E-3	5.9E-3	1.7E-1
970	1.9E-3	9.3E-1	9.8E+0	1.6E+0	3.1E-3	6.0E-3	1.7E-1
980	2.0E-3	9.6E-1	1.0E+1	1.7E+0	3.2E-3	6.0E-3	1.7E-1
990	2.0E-3	9.9E-1	1.1E+1	1.7E+0	3.4E-3	6.0E-3	1.7E-1
1000	2.1E-3	1.0E+0	1.2E+1	1.7E+0	3.5E-3	6.0E-3	1.7E-1
1010	2.1E-3	1.1E+0	1.2E+1	1.8E+0	3.6E-3	6.0E-3	1.7E-1
1020	2.1E-3	1.1E+0	1.3E+1	1.8E+0	3.7E-3	6.0E-3	1.7E-1
1030	2.2E-3	1.1E+0	1.4E+1	1.8E+0	3.9E-3	6.0E-3	1.7E-1
1040	2.2E-3	1.2E+0	1.5E+1	1.8E+0	4.0E-3	6.0E-3	1.7E-1
1050	2.3E-3	1.2E+0	1.6E+1	1.9E+0	4.2E-3	6.0E-3	1.7E-1
1060	2.3E-3	1.2E+0	1.7E+1	1.9E+0	4.3E-3	6.1E-3	1.7E-1
1070	2.4E-3	1.3E+0	1.8E+1	1.9E+0	4.5E-3	6.1E-3	1.7E-1
1080	2.4E-3	1.3E+0	1.9E+1	1.9E+0	4.6E-3	6.1E-3	1.7E-1
1090	2.5E-3	1.4E+0	2.0E+1	2.0E+0	4.8E-3	6.1E-3	1.7E-1
1095	2.5E-3	1.4E+0	2.1E+1	2.0E+0	4.9E-3	6.1E-3	1.7E-1
1100	2.5E-3	1.4E+0	2.1E+1	2.0E+0	5.0E-3	6.1E-3	1.7E-1
1200	3.0E-3	1.9E+0	3.9E+1	2.2E+0	7.0E-3	6.2E-3	1.7E-1
1300	3.5E-3	2.6E+0	7.0E+1	2.3E+0	1.0E-2	6.4E-3	1.7E-1
1400	4.0E-3	3.5E+0	1.2E+2	2.4E+0	1.4E-2	6.5E-3	1.7E-1
1500	4.4E-3	4.7E+0	2.2E+2	2.4E+0	2.0E-2	6.7E-3	1.8E-1
1600	4.8E-3	6.3E+0	3.6E+2	2.5E+0	2.9E-2	6.8E-3	1.8E-1
1700	5.1E-3	8.1E+0	5.9E+2	2.5E+0	4.1E-2	7.0E-3	1.8E-1
1800	5.4E-3	1.0E+1	9.1E+2	2.5E+0	5.9E-2	7.2E-3	1.9E-1
1900	5.7E-3	1.3E+1	1.3E+3	2.5E+0	8.4E-2	7.4E-3	1.9E-1
2000	6.0E-3	1.6E+1	1.8E+3	2.5E+0	1.2E-1	7.5E-3	1.9E-1
2100	6.2E-3	1.9E+1	2.4E+3	2.6E+0	1.7E-1	7.7E-3	2.0E-1
2200	6.4E-3	2.2E+1	3.0E+3	2.6E+0	2.4E-1	7.9E-3	2.0E-1
2300	6.5E-3	2.5E+1	3.6E+3	2.6E+0	3.4E-1	8.1E-3	2.0E-1
2400	6.7E-3	2.8E+1	4.1E+3	2.6E+0	4.8E-1	8.3E-3	2.1E-1
2500	6.9E-3	3.1E+1	4.5E+3	2.6E+0	6.7E-1	8.4E-3	2.1E-1
2600	7.0E-3	3.3E+1	5.0E+3	2.6E+0	9.2E-1	8.6E-3	2.1E-1
2700	7.2E-3	3.6E+1	5.3E+3	2.6E+0	1.2E+0	8.8E-3	2.2E-1
2800	7.3E-3	3.8E+1	5.7E+3	2.6E+0	1.7E+0	9.0E-3	2.2E-1
2900	7.4E-3	4.0E+1	6.0E+3	2.6E+0	2.1E+0	9.2E-3	2.3E-1
3000	7.6E-3	4.2E+1	6.3E+3	2.6E+0	2.7E+0	9.4E-3	2.3E-1
3100	7.7E-3	4.4E+1	6.6E+3	2.6E+0	3.2E+0	9.6E-3	2.3E-1
3200	7.9E-3	4.6E+1	6.9E+3	2.6E+0	3.8E+0	9.8E-3	2.4E-1
3300	8.0E-3	4.8E+1	7.2E+3	2.6E+0	4.2E+0	9.9E-3	2.4E-1
3400	8.1E-3	5.0E+1	7.5E+3	2.6E+0	4.7E+0	1.0E-2	2.5E-1
3500	8.3E-3	5.1E+1	7.7E+3	2.6E+0	5.0E+0	1.0E-2	2.5E-1
3600	8.4E-3	5.3E+1	8.0E+3	2.6E+0	5.3E+0	1.1E-2	2.6E-1
3650	8.5E-3	5.4E+1	8.2E+3	2.6E+0	5.4E+0	1.1E-2	2.6E-1
4000	8.9E-3	6.1E+1	9.2E+3	2.6E+0	5.8E+0	1.1E-2	2.8E-1
5000	1.0E-2	8.3E+1	1.2E+4	2.7E+0	6.1E+0	1.3E-2	3.3E-1
6000	1.1E-2	1.1E+2	1.6E+4	2.7E+0	6.2E+0	1.5E-2	4.0E-1
7000	1.3E-2	1.4E+2	2.0E+4	2.8E+0	6.3E+0	1.7E-2	4.8E-1
8000	1.4E-2	1.6E+2	2.5E+4	2.8E+0	6.4E+0	1.9E-2	5.8E-1
9000	1.5E-2	1.9E+2	2.9E+4	2.9E+0	6.5E+0	2.1E-2	7.0E-1
10000	1.6E-2	2.2E+2	3.4E+4	2.9E+0	6.7E+0	2.3E-2	8.4E-1
11000	1.7E-2	2.5E+2	3.8E+4	3.0E+0	6.8E+0	2.5E-2	1.0E+0
12000	1.9E-2	2.8E+2	4.2E+4	3.0E+0	6.9E+0	2.7E-2	1.2E+0
13000	2.0E-2	3.1E+2	4.7E+4	3.1E+0	7.0E+0	3.0E-2	1.5E+0
14000	2.1E-2	3.4E+2	5.1E+4	3.2E+0	7.2E+0	3.2E-2	1.7E+0
15000	2.2E-2	3.7E+2	5.6E+4	3.2E+0	7.3E+0	3.5E-2	2.1E+0
16000	2.4E-2	4.0E+2	6.1E+4	3.3E+0	7.4E+0	3.8E-2	2.5E+0
17000	2.5E-2	4.4E+2	6.6E+4	3.3E+0	7.6E+0	4.1E-2	3.0E+0
18000	2.7E-2	4.7E+2	7.1E+4	3.4E+0	7.7E+0	4.5E-2	3.6E+0
18250	2.7E-2	4.8E+2	7.3E+4	3.4E+0	7.7E+0	4.6E-2	3.8E+0
Radionuclide	U-235
Route of Intake	Inhalation
Material	Aerosols Uranium aluminide, fA=2E-3
AMTD/AMAD, µm	0.01

Committed Effective Dose per Predicted Content in an Organ or Excreta Sample (Dose per Content Functions z(t)), Sv/Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	2.4E-5	-	-	2.7E-4	3.1E-5	2.5E+1	3.1E+1
0.083333	2.4E-5	-	-	2.2E-4	3.1E-5	6.7E+0	1.2E+1
0.125	2.4E-5	-	-	2.0E-4	3.1E-5	3.3E+0	7.9E+0
0.25	2.4E-5	-	-	1.6E-4	3.2E-5	1.2E+0	4.9E+0
0.375	2.4E-5	-	-	1.4E-4	3.2E-5	7.2E-1	4.0E+0
0.5	2.5E-5	-	-	1.3E-4	3.2E-5	5.5E-1	3.6E+0
0.625	2.5E-5	-	-	1.2E-4	3.3E-5	4.6E-1	3.3E+0
0.75	2.5E-5	-	-	1.2E-4	3.3E-5	4.0E-1	3.1E+0
0.875	2.5E-5	-	-	1.2E-4	3.3E-5	3.6E-1	3.0E+0
1	2.6E-5	8.3E-2	7.7E-4	1.2E-4	3.3E-5	3.4E-1	2.8E+0
1.125	2.6E-5	-	-	1.2E-4	3.3E-5	3.2E-1	2.7E+0
1.25	2.6E-5	-	-	1.3E-4	3.4E-5	3.0E-1	2.6E+0
1.375	2.7E-5	-	-	1.3E-4	3.4E-5	2.9E-1	2.6E+0
1.5	2.7E-5	-	-	1.4E-4	3.4E-5	2.8E-1	2.5E+0
1.625	2.8E-5	-	-	1.5E-4	3.4E-5	2.7E-1	2.4E+0
1.75	2.8E-5	-	-	1.6E-4	3.4E-5	2.6E-1	2.4E+0
1.875	2.8E-5	-	-	1.7E-4	3.5E-5	2.5E-1	2.3E+0
2	2.9E-5	1.6E-1	2.2E-4	1.8E-4	3.5E-5	2.5E-1	2.3E+0
2.25	3.0E-5	-	-	2.0E-4	3.5E-5	2.3E-1	2.2E+0
2.5	3.1E-5	-	-	2.3E-4	3.5E-5	2.2E-1	2.1E+0
2.75	3.2E-5	-	-	2.7E-4	3.6E-5	2.1E-1	2.0E+0
3	3.2E-5	2.1E-1	2.8E-4	3.1E-4	3.6E-5	2.1E-1	2.0E+0
3.25	3.3E-5	-	-	3.5E-4	3.7E-5	2.0E-1	1.9E+0
3.5	3.4E-5	-	-	3.9E-4	3.7E-5	1.9E-1	1.9E+0
3.75	3.4E-5	-	-	4.3E-4	3.7E-5	1.9E-1	1.8E+0
4	3.5E-5	2.2E-1	4.8E-4	4.7E-4	3.7E-5	1.8E-1	1.8E+0
4.25	3.5E-5	-	-	5.1E-4	3.8E-5	1.8E-1	1.7E+0
4.5	3.6E-5	-	-	5.5E-4	3.8E-5	1.7E-1	1.7E+0
4.75	3.6E-5	-	-	5.9E-4	3.8E-5	1.7E-1	1.7E+0
5	3.6E-5	2.2E-1	7.6E-4	6.3E-4	3.9E-5	1.6E-1	1.6E+0
5.5	3.7E-5	-	-	7.1E-4	3.9E-5	1.5E-1	1.6E+0
6	3.8E-5	2.2E-1	1.0E-3	7.9E-4	4.0E-5	1.5E-1	1.5E+0
6.5	3.8E-5	-	-	8.7E-4	4.0E-5	1.4E-1	1.5E+0
7	3.9E-5	2.1E-1	1.3E-3	9.6E-4	4.0E-5	1.3E-1	1.4E+0
7.5	3.9E-5	-	-	1.1E-3	4.1E-5	1.3E-1	1.4E+0
8	4.0E-5	2.1E-1	1.6E-3	1.2E-3	4.1E-5	1.2E-1	1.3E+0
8.5	4.0E-5	-	-	1.3E-3	4.2E-5	1.2E-1	1.3E+0
9	4.1E-5	2.0E-1	1.9E-3	1.4E-3	4.2E-5	1.1E-1	1.3E+0
9.5	4.1E-5	-	-	1.5E-3	4.2E-5	1.1E-1	1.2E+0
10	4.1E-5	2.0E-1	2.3E-3	1.7E-3	4.2E-5	1.1E-1	1.2E+0
11	4.2E-5	1.9E-1	2.8E-3	2.0E-3	4.3E-5	1.0E-1	1.2E+0
12	4.3E-5	1.9E-1	3.3E-3	2.3E-3	4.3E-5	9.4E-2	1.1E+0
13	4.3E-5	1.8E-1	3.9E-3	2.7E-3	4.4E-5	8.8E-2	1.1E+0
14	4.3E-5	1.8E-1	4.6E-3	3.2E-3	4.4E-5	8.3E-2	1.0E+0
15	4.4E-5	1.7E-1	5.4E-3	3.7E-3	4.4E-5	7.8E-2	9.7E-1
16	4.4E-5	1.6E-1	6.3E-3	4.3E-3	4.5E-5	7.4E-2	9.3E-1
17	4.4E-5	1.6E-1	7.2E-3	4.9E-3	4.5E-5	7.0E-2	8.9E-1
18	4.5E-5	1.5E-1	8.3E-3	5.5E-3	4.5E-5	6.6E-2	8.6E-1
19	4.5E-5	1.5E-1	9.3E-3	6.2E-3	4.5E-5	6.3E-2	8.2E-1
20	4.5E-5	1.4E-1	1.0E-2	6.9E-3	4.5E-5	6.0E-2	7.9E-1
21	4.5E-5	1.4E-1	1.2E-2	7.6E-3	4.6E-5	5.7E-2	7.6E-1
22	4.5E-5	1.4E-1	1.3E-2	8.2E-3	4.6E-5	5.4E-2	7.4E-1
23	4.6E-5	1.3E-1	1.4E-2	8.9E-3	4.6E-5	5.2E-2	7.1E-1
24	4.6E-5	1.3E-1	1.5E-2	9.5E-3	4.6E-5	5.0E-2	6.8E-1
