radionuclide,route_of_intake,material,fA,amad_um,time_days,whole_body,urine_24h,faeces_24h,alimentary_tract,lungs,skeleton,liver
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,590.0,0.00034,6.3,8.2,0.23,0.013,0.00086,0.00068
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,600.0,0.00034,6.4,8.5,0.23,0.014,0.00086,0.00068
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,610.0,0.00034,6.4,8.8,0.23,0.015,0.00085,0.00068
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,620.0,0.00034,6.5,9.2,0.23,0.016,0.00085,0.00068
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,630.0,0.00034,6.5,9.5,0.23,0.016,0.00085,0.00068
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,640.0,0.00034,6.6,9.9,0.23,0.017,0.00084,0.00069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,650.0,0.00035,6.6,10.0,0.23,0.018,0.00084,0.00069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,660.0,0.00035,6.7,11.0,0.23,0.019,0.00084,0.00069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,670.0,0.00035,6.7,11.0,0.23,0.02,0.00084,0.00069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,680.0,0.00035,6.8,11.0,0.23,0.021,0.00083,0.00069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,690.0,0.00035,6.8,12.0,0.23,0.022,0.00083,0.00069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,700.0,0.00035,6.9,12.0,0.23,0.023,0.00083,0.0007
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,710.0,0.00035,6.9,12.0,0.23,0.024,0.00083,0.0007
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,720.0,0.00035,6.9,13.0,0.23,0.025,0.00082,0.0007
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,730.0,0.00035,7.0,13.0,0.23,0.026,0.00082,0.0007
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,740.0,0.00035,7.0,13.0,0.23,0.027,0.00082,0.0007
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,750.0,0.00035,7.1,13.0,0.23,0.028,0.00082,0.00071
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,760.0,0.00035,7.1,14.0,0.23,0.03,0.00082,0.00071
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,770.0,0.00035,7.2,14.0,0.23,0.031,0.00081,0.00071
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,780.0,0.00035,7.2,14.0,0.23,0.032,0.00081,0.00071
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,790.0,0.00035,7.3,15.0,0.23,0.033,0.00081,0.00071
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,800.0,0.00035,7.3,15.0,0.23,0.035,0.00081,0.00072
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,810.0,0.00035,7.4,15.0,0.23,0.036,0.00081,0.00072
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,820.0,0.00035,7.4,15.0,0.23,0.037,0.0008,0.00072
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,830.0,0.00035,7.4,16.0,0.23,0.039,0.0008,0.00072
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,840.0,0.00035,7.5,16.0,0.23,0.04,0.0008,0.00072
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,850.0,0.00035,7.5,16.0,0.23,0.042,0.0008,0.00073
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,860.0,0.00035,7.6,16.0,0.23,0.043,0.0008,0.00073
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,870.0,0.00035,7.6,17.0,0.23,0.045,0.0008,0.00073
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,880.0,0.00035,7.7,17.0,0.23,0.046,0.0008,0.00073
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,890.0,0.00035,7.7,17.0,0.23,0.048,0.00079,0.00073
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,900.0,0.00035,7.8,17.0,0.23,0.05,0.00079,0.00073
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,910.0,0.00035,7.8,17.0,0.23,0.051,0.00079,0.00074
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,920.0,0.00035,7.8,18.0,0.23,0.053,0.00079,0.00074
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,930.0,0.00035,7.9,18.0,0.23,0.054,0.00079,0.00074
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,940.0,0.00035,7.9,18.0,0.23,0.056,0.00079,0.00074
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,950.0,0.00035,8.0,18.0,0.23,0.058,0.00079,0.00074
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,960.0,0.00035,8.0,18.0,0.23,0.059,0.00078,0.00075
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,970.0,0.00035,8.1,19.0,0.23,0.061,0.00078,0.00075
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,980.0,0.00035,8.1,19.0,0.23,0.062,0.00078,0.00075
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,990.0,0.00035,8.1,19.0,0.23,0.064,0.00078,0.00075
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1000.0,0.00035,8.2,19.0,0.23,0.066,0.00078,0.00075
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1010.0,0.00035,8.2,19.0,0.23,0.067,0.00078,0.00076
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1020.0,0.00035,8.3,19.0,0.23,0.069,0.00078,0.00076
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1030.0,0.00035,8.3,20.0,0.23,0.07,0.00078,0.00076
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1040.0,0.00035,8.4,20.0,0.23,0.072,0.00077,0.00076
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1050.0,0.00035,8.4,20.0,0.23,0.073,0.00077,0.00076
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1060.0,0.00036,8.4,20.0,0.23,0.075,0.00077,0.00077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1070.0,0.00036,8.5,20.0,0.23,0.077,0.00077,0.00077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1080.0,0.00036,8.5,20.0,0.23,0.078,0.00077,0.00077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1090.0,0.00036,8.6,20.0,0.23,0.079,0.00077,0.00077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1095.0,0.00036,8.6,21.0,0.23,0.08,0.00077,0.00077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1100.0,0.00036,8.6,21.0,0.23,0.081,0.00077,0.00077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1200.0,0.00036,9.0,22.0,0.23,0.094,0.00076,0.00079
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1300.0,0.00036,9.5,23.0,0.23,0.1,0.00075,0.00081
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1400.0,0.00036,9.9,24.0,0.23,0.11,0.00075,0.00082
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1500.0,0.00036,10.0,25.0,0.23,0.11,0.00074,0.00084
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1600.0,0.00037,11.0,26.0,0.23,0.12,0.00074,0.00085
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1700.0,0.00037,11.0,27.0,0.23,0.12,0.00074,0.00087
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1800.0,0.00037,11.0,28.0,0.23,0.12,0.00074,0.00088
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,1900.0,0.00037,12.0,29.0,0.23,0.12,0.00073,0.00089
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2000.0,0.00037,12.0,30.0,0.23,0.12,0.00073,0.0009
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2100.0,0.00037,13.0,31.0,0.23,0.12,0.00073,0.00091
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2200.0,0.00038,13.0,32.0,0.23,0.12,0.00073,0.00092
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2300.0,0.00038,13.0,33.0,0.23,0.12,0.00073,0.00093
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2400.0,0.00038,14.0,34.0,0.23,0.12,0.00074,0.00093
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2500.0,0.00038,14.0,34.0,0.23,0.12,0.00074,0.00094
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2600.0,0.00038,14.0,35.0,0.23,0.12,0.00074,0.00095
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2700.0,0.00038,15.0,36.0,0.23,0.12,0.00074,0.00095
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2800.0,0.00038,15.0,37.0,0.23,0.12,0.00074,0.00096
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,2900.0,0.00039,15.0,38.0,0.23,0.12,0.00074,0.00097
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3000.0,0.00039,16.0,38.0,0.23,0.12,0.00075,0.00097
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3100.0,0.00039,16.0,39.0,0.23,0.12,0.00075,0.00098
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3200.0,0.00039,16.0,40.0,0.23,0.12,0.00075,0.00098
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3300.0,0.00039,16.0,40.0,0.23,0.12,0.00075,0.00098
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3400.0,0.00039,17.0,41.0,0.23,0.12,0.00075,0.00099
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3500.0,0.00039,17.0,42.0,0.23,0.12,0.00076,0.00099
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3600.0,0.00039,17.0,42.0,0.23,0.12,0.00076,0.001
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,3650.0,0.0004,17.0,43.0,0.23,0.12,0.00076,0.001
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,4000.0,0.0004,18.0,45.0,0.23,0.12,0.00077,0.001
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,5000.0,0.00041,20.0,50.0,0.23,0.12,0.00079,0.001
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,6000.0,0.00042,22.0,55.0,0.24,0.13,0.00082,0.0011
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,7000.0,0.00043,24.0,58.0,0.24,0.13,0.00084,0.0011
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,8000.0,0.00045,25.0,62.0,0.25,0.13,0.00086,0.0011
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,9000.0,0.00046,26.0,65.0,0.25,0.13,0.00088,0.0012
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,10000.0,0.00047,28.0,68.0,0.26,0.13,0.0009,0.0012
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,11000.0,0.00048,29.0,70.0,0.27,0.13,0.00091,0.0012
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,12000.0,0.00049,30.0,73.0,0.28,0.13,0.00093,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,13000.0,0.0005,31.0,75.0,0.29,0.13,0.00095,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,14000.0,0.00051,32.0,78.0,0.29,0.13,0.00096,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,15000.0,0.00053,32.0,80.0,0.3,0.13,0.00098,0.0014
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,16000.0,0.00054,33.0,82.0,0.31,0.13,0.001,0.0014
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,17000.0,0.00055,34.0,84.0,0.32,0.13,0.001,0.0015
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,18000.0,0.00056,35.0,86.0,0.33,0.13,0.001,0.0015
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,10.0,18250.0,0.00057,35.0,87.0,0.33,0.13,0.001,0.0015
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.041667,3.9e-06,,,1e-05,0.00018,0.19,0.13
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.083333,3.9e-06,,,9.3e-06,0.00021,0.14,0.089
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.125,4e-06,,,8.6e-06,0.00022,0.11,0.069
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.25,4.1e-06,,,7.2e-06,0.00026,0.066,0.04
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.375,4.2e-06,,,6.5e-06,0.00027,0.047,0.028
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.5,4.4e-06,,,6.1e-06,0.00028,0.036,0.021
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.625,4.5e-06,,,5.8e-06,0.00028,0.029,0.017
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.75,4.7e-06,,,5.8e-06,0.00029,0.025,0.014
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,0.875,4.9e-06,,,5.8e-06,0.00029,0.021,0.012
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.0,5.2e-06,0.44,3.5e-05,6e-06,0.00029,0.019,0.01
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.125,5.5e-06,,,6.2e-06,0.0003,0.017,0.0091
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.25,6e-06,,,6.6e-06,0.0003,0.015,0.0081
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.375,6.4e-06,,,7e-06,0.00031,0.014,0.0074
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.5,7e-06,,,7.6e-06,0.00031,0.013,0.0068
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.625,7.7e-06,,,8.3e-06,0.00031,0.012,0.0063
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.75,8.5e-06,,,9.1e-06,0.00032,0.011,0.0058
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,1.875,9.4e-06,,,1e-05,0.00032,0.01,0.0055
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,2.0,1e-05,0.3,1.1e-05,1.1e-05,0.00032,0.0099,0.0052
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,2.25,1.3e-05,,,1.4e-05,0.00033,0.0089,0.0046
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,2.5,1.7e-05,,,1.8e-05,0.00034,0.0082,0.0042
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,2.75,2.2e-05,,,2.4e-05,0.00034,0.0076,0.0039
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,3.0,2.9e-05,0.34,1.7e-05,3.2e-05,0.00035,0.0071,0.0036
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,3.25,3.7e-05,,,4.4e-05,0.00035,0.0067,0.0034
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,3.5,4.9e-05,,,6e-05,0.00036,0.0064,0.0032
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,3.75,6.3e-05,,,8.3e-05,0.00037,0.0061,0.0031
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,4.0,8.1e-05,0.42,4.4e-05,0.00012,0.00037,0.0058,0.003
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,4.25,0.0001,,,0.00016,0.00038,0.0056,0.0028
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,4.5,0.00013,,,0.00023,0.00038,0.0054,0.0027
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,4.75,0.00015,,,0.00033,0.00038,0.0052,0.0027
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,5.0,0.00017,0.53,0.00015,0.00046,0.00039,0.0051,0.0026
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,5.5,0.00021,,,0.00093,0.0004,0.0048,0.0024
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,6.0,0.00024,0.65,0.0006,0.0018,0.0004,0.0046,0.0023
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,6.5,0.00026,,,0.0032,0.00041,0.0045,0.0023
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,7.0,0.00027,0.79,0.0024,0.0053,0.00042,0.0043,0.0022
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,20.0,7.5,0.00028,,,0.0077,0.00042,0.0042,0.0021
