radionuclide,route_of_intake,material,fA,amad_um,time_days,whole_body,urine_24h,faeces_24h,alimentary_tract,lungs,skeleton,liver
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,78.0,0.00015,0.14,0.08,0.05,0.00017,0.0047,0.086
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,79.0,0.00015,0.14,0.08,0.05,0.00017,0.0047,0.085
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,80.0,0.00015,0.14,0.081,0.05,0.00017,0.0046,0.084
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,81.0,0.00015,0.14,0.081,0.05,0.00017,0.0046,0.083
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,82.0,0.00015,0.14,0.081,0.05,0.00017,0.0046,0.082
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,83.0,0.00015,0.14,0.082,0.05,0.00017,0.0045,0.082
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,84.0,0.00015,0.14,0.082,0.05,0.00017,0.0045,0.081
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,85.0,0.00015,0.14,0.082,0.05,0.00017,0.0044,0.08
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,86.0,0.00015,0.13,0.083,0.05,0.00017,0.0044,0.079
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,87.0,0.00015,0.13,0.083,0.05,0.00017,0.0044,0.079
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,88.0,0.00015,0.13,0.083,0.05,0.00017,0.0043,0.078
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,89.0,0.00015,0.13,0.084,0.05,0.00017,0.0043,0.077
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,90.0,0.00015,0.13,0.084,0.051,0.00017,0.0043,0.077
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,91.0,0.00015,0.13,0.084,0.051,0.00017,0.0042,0.076
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,92.0,0.00015,0.13,0.085,0.051,0.00017,0.0042,0.075
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,93.0,0.00015,0.13,0.085,0.051,0.00017,0.0042,0.075
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,94.0,0.00015,0.13,0.085,0.051,0.00017,0.0041,0.074
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,95.0,0.00015,0.13,0.086,0.051,0.00017,0.0041,0.073
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,96.0,0.00015,0.13,0.086,0.051,0.00017,0.0041,0.073
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,97.0,0.00015,0.13,0.087,0.051,0.00017,0.0041,0.072
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,98.0,0.00015,0.13,0.087,0.051,0.00017,0.004,0.072
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,99.0,0.00015,0.13,0.087,0.051,0.00017,0.004,0.071
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,100.0,0.00015,0.13,0.088,0.051,0.00017,0.004,0.07
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,110.0,0.00015,0.12,0.091,0.052,0.00017,0.0037,0.066
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,120.0,0.00015,0.12,0.095,0.054,0.00017,0.0035,0.062
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,130.0,0.00016,0.12,0.1,0.056,0.00018,0.0034,0.058
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,140.0,0.00016,0.12,0.1,0.057,0.00018,0.0032,0.056
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,150.0,0.00016,0.12,0.11,0.059,0.00019,0.0031,0.054
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,160.0,0.00017,0.12,0.11,0.062,0.00019,0.003,0.052
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,170.0,0.00017,0.11,0.12,0.064,0.0002,0.0029,0.051
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,180.0,0.00018,0.11,0.13,0.067,0.00021,0.0029,0.05
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,190.0,0.00018,0.11,0.13,0.069,0.00021,0.0028,0.049
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,200.0,0.00019,0.12,0.14,0.072,0.00022,0.0028,0.048
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,210.0,0.00019,0.12,0.14,0.075,0.00023,0.0027,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,220.0,0.0002,0.12,0.15,0.079,0.00024,0.0027,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,230.0,0.0002,0.12,0.16,0.082,0.00024,0.0027,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,240.0,0.00021,0.12,0.17,0.086,0.00025,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,250.0,0.00021,0.12,0.18,0.09,0.00026,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,260.0,0.00022,0.12,0.18,0.094,0.00027,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,270.0,0.00023,0.12,0.19,0.098,0.00028,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,280.0,0.00023,0.13,0.2,0.1,0.00029,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,290.0,0.00024,0.13,0.22,0.11,0.0003,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,300.0,0.00025,0.13,0.23,0.11,0.00031,0.0026,0.047
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,310.0,0.00026,0.13,0.24,0.12,0.00032,0.0026,0.048
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,320.0,0.00027,0.14,0.25,0.12,0.00034,0.0026,0.048
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,330.0,0.00027,0.14,0.27,0.13,0.00035,0.0026,0.048
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,340.0,0.00028,0.14,0.28,0.14,0.00036,0.0026,0.049
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,350.0,0.00029,0.14,0.3,0.14,0.00038,0.0026,0.049
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,360.0,0.0003,0.15,0.31,0.15,0.00039,0.0026,0.05
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,365.0,0.00031,0.15,0.32,0.15,0.0004,0.0027,0.05
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,370.0,0.00031,0.15,0.33,0.16,0.0004,0.0027,0.05
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,380.0,0.00032,0.16,0.35,0.16,0.00042,0.0027,0.051
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,390.0,0.00033,0.16,0.37,0.17,0.00043,0.0027,0.051
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,400.0,0.00034,0.16,0.39,0.18,0.00045,0.0027,0.052
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,410.0,0.00035,0.17,0.41,0.19,0.00047,0.0027,0.052
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,420.0,0.00036,0.17,0.43,0.2,0.00048,0.0027,0.053
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,430.0,0.00037,0.18,0.46,0.21,0.0005,0.0028,0.054
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,440.0,0.00039,0.18,0.48,0.22,0.00052,0.0028,0.054
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,450.0,0.0004,0.19,0.51,0.23,0.00054,0.0028,0.055
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,460.0,0.00041,0.19,0.54,0.24,0.00056,0.0028,0.056
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,470.0,0.00042,0.2,0.57,0.25,0.00058,0.0028,0.057
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,480.0,0.00044,0.2,0.6,0.27,0.0006,0.0029,0.057
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,490.0,0.00045,0.21,0.64,0.28,0.00063,0.0029,0.058
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,500.0,0.00046,0.21,0.68,0.29,0.00065,0.0029,0.059
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,510.0,0.00048,0.22,0.71,0.31,0.00067,0.0029,0.059
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,520.0,0.00049,0.23,0.76,0.32,0.0007,0.003,0.06
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,530.0,0.00051,0.23,0.8,0.34,0.00072,0.003,0.061
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,540.0,0.00052,0.24,0.85,0.35,0.00075,0.003,0.062
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,550.0,0.00054,0.25,0.9,0.37,0.00078,0.003,0.063
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,560.0,0.00056,0.25,0.95,0.39,0.00081,0.0031,0.063
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,570.0,0.00057,0.26,1.0,0.41,0.00084,0.0031,0.064
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,580.0,0.00059,0.27,1.1,0.43,0.00087,0.0031,0.065
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,590.0,0.00061,0.28,1.1,0.45,0.0009,0.0031,0.066
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,600.0,0.00063,0.28,1.2,0.47,0.00093,0.0032,0.067
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,610.0,0.00065,0.29,1.3,0.49,0.00097,0.0032,0.067
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,620.0,0.00067,0.3,1.3,0.52,0.001,0.0032,0.068
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,630.0,0.00068,0.31,1.4,0.54,0.001,0.0032,0.069
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,640.0,0.0007,0.32,1.5,0.57,0.0011,0.0033,0.07
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,650.0,0.00073,0.33,1.6,0.59,0.0011,0.0033,0.071
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,660.0,0.00075,0.34,1.7,0.62,0.0012,0.0033,0.072
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,670.0,0.00077,0.35,1.8,0.65,0.0012,0.0033,0.072
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,680.0,0.00079,0.36,1.9,0.68,0.0012,0.0034,0.073
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,690.0,0.00081,0.37,2.0,0.71,0.0013,0.0034,0.074
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,700.0,0.00084,0.38,2.1,0.74,0.0013,0.0034,0.075
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,710.0,0.00086,0.4,2.3,0.78,0.0014,0.0035,0.076
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,720.0,0.00088,0.41,2.4,0.81,0.0014,0.0035,0.077
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,730.0,0.00091,0.42,2.6,0.85,0.0015,0.0035,0.077
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,740.0,0.00093,0.44,2.7,0.88,0.0015,0.0035,0.078
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,750.0,0.00096,0.45,2.9,0.92,0.0016,0.0036,0.079
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,760.0,0.00098,0.46,3.1,0.96,0.0017,0.0036,0.08
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,770.0,0.001,0.48,3.3,1.0,0.0017,0.0036,0.081
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,780.0,0.001,0.49,3.4,1.0,0.0018,0.0036,0.081
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,790.0,0.0011,0.51,3.7,1.1,0.0018,0.0037,0.082
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,800.0,0.0011,0.52,3.9,1.1,0.0019,0.0037,0.083
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,810.0,0.0011,0.54,4.1,1.2,0.002,0.0037,0.084
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,820.0,0.0012,0.56,4.4,1.2,0.0021,0.0037,0.084
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,830.0,0.0012,0.58,4.6,1.3,0.0021,0.0038,0.085
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,840.0,0.0012,0.59,4.9,1.3,0.0022,0.0038,0.086
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,850.0,0.0012,0.61,5.2,1.4,0.0023,0.0038,0.087
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,860.0,0.0013,0.63,5.6,1.4,0.0024,0.0038,0.087
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,870.0,0.0013,0.65,5.9,1.5,0.0025,0.0038,0.088
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,880.0,0.0013,0.67,6.3,1.6,0.0025,0.0039,0.089
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,890.0,0.0014,0.69,6.6,1.6,0.0026,0.0039,0.09
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,900.0,0.0014,0.72,7.1,1.7,0.0027,0.0039,0.09
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,910.0,0.0014,0.74,7.5,1.7,0.0028,0.0039,0.091
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,920.0,0.0015,0.76,8.0,1.8,0.0029,0.004,0.092
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,930.0,0.0015,0.79,8.4,1.9,0.003,0.004,0.092
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,940.0,0.0015,0.81,9.0,1.9,0.0031,0.004,0.093
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,950.0,0.0016,0.84,9.5,2.0,0.0033,0.004,0.094
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,960.0,0.0016,0.86,10.0,2.1,0.0034,0.0041,0.095
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,970.0,0.0016,0.89,11.0,2.1,0.0035,0.0041,0.095
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,980.0,0.0017,0.92,11.0,2.2,0.0036,0.0041,0.096
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,990.0,0.0017,0.95,12.0,2.3,0.0038,0.0041,0.097
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,1000.0,0.0018,0.98,13.0,2.3,0.0039,0.0041,0.097
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,1010.0,0.0018,1.0,14.0,2.4,0.004,0.0042,0.098
U-238,Inhalation,"Aerosols Uranium aluminide, fA=2E-3",2E-3,20.0,1020.0,0.0018,1.0,14.0,2.5,0.0042,0.0042,0.098
